Title,Ratings,Votings,Duration,Genre
"437. Fallen Leaves, Broken Lighters",7.7, (7),1h 36m,Crime
438. Blackia 2,5.9, (125),2h 12m,Crime
439. Raavsaheb,8.4, (7),2h 18m,Crime
440. Scopophobia,5.9, (46),1h 40m,Crime
442. Nico,8.3, (45),1h 49m,Crime
"446. Bullets, Brothers and Blood",7.8, (13),1h 25m,Crime
447. Martingale,5.4, (105),1h 43m,Crime
448. Muroi Shinji: Yaburezaru Mono,7.7, (7),1h 55m,Crime
451. Best Man Dead Man,6.9, (8),1h 23m,Crime
452. Secret Home,8.3, (148),1h 57m,Crime
454. Con Queens,5.8, (18),1h 20m,Crime
455. Porch Pirates,5.0, (102),1h 47m,Crime
457. Accident or Conspiracy: Godhra,7.4, (779),2h 13m,Crime
459. Maven,9.5, (37),2h 15m,Crime
460. Lipstick on the Glass,4.6, (12),1h 56m,Crime
461. Welcome to the Game,5.8, (62),1h 30m,Crime
462. Thankamani,4.6, (229),2h 36m,Crime
463. Three Old Boys,4.8, (97),1h 48m,Crime
464. Castillo,8.1, (33),2h 8m,Crime
465. Beneath the Fold,8.0, (23),1h 20m,Crime
467. The Good Loan Sharks,5.0, (75),2h 2m,Crime
468. Game Over,5.7, (20),1h 14m,Crime
469. Chacaleria,8.1, (418),1h 56m,Crime
470. CHAAW: Chapter 3 - Christmas Time Is Here,7.9, (475),1h 12m,Crime
471. Lesní vrah,4.2, (78),1h 18m,Crime
472. First Rites,7.0, (5),1h 54m,Crime
473. Gde nashi dengi?,7.6, (9),1h 16m,Crime
474. Raja Rani,9.3, (100),2h 14m,Crime
478. Gam Gam Ganesha,5.3, (309),2h 20m,Crime
481. Lorry Chapter-1,5.8, (2.4K),3h 3m,Crime
482. Kala Ratri,6.8, (15),2h 2m,Crime
483. PT Sir,6.8, (1.7K),2h 10m,Crime
484. Jama,6.3, (16),1h 11m,Crime
485. Haunting Trophies,7.7, (66),2h 30m,Crime
488. Myall Creek Day of Justice,6.4, (17),1h 18m,Crime
489. Below the Rim,5.0, (16),1h 29m,Crime
491. Kiyma: Orman Kanunlari,4.3, (35),1h 21m,Crime
493. Villain - Life of a Gangster,8.9, (156),2h 21m,Crime
494. Tiempo de Pagar,7.4, (48),1h 3m,Crime
495. Dark Deceptions,6.2, (36),1h 22m,Crime
496. The Bottom Line,6.4, (11),1h 47m,Crime
497. Telekinesis,5.9, (60),1h 46m,Crime
498. Whatever It Takes,8.3, (14),1h 33m,Crime
500. RapeD,7.0, (28),1h 45m,Crime
501. Sangharshana,8.2, (1.6K),1h 42m,Crime
504. Shadows of Betrayal: Chronicles of Ian Blair,7.3, (12),1h 5m,Crime
508. Vojna policajtov,6.5, (339),2h 30m,Crime
510. Valleyheart,8.8, (37),1h 38m,Crime
513. Pepe,5.0, (489),2h 6m,Crime
514. Don't Love,7.9, (1.5K),2h 57m,Crime
515. Muzhskoe slovo,6.5, (460),1h 34m,Crime
517. Atlanta 10.02,5.3, (14),45m,Crime
518. Aaro,4.5, (13),2h,Crime
519. Gossip to Die For,5.3, (81),1h 34m,Crime
520. Rhino Man,8.8, (41),1h 36m,Crime
523. Untouchable,4.6, (87),1h 52m,Crime
527. ONENESS,9.2, (16),1h 55m,Crime
529. G - 21 scener från Gottsunda,7.0, (182),1h 20m,Crime
530. Niyathi,6.8, (174),1h 53m,Crime
531. Jog 101,6.5, (496),1h 47m,Crime
533. Kokuhaku Confession,5.6, (146),1h 14m,Crime
535. La mort viendra,6.0, (41),1h 41m,Crime
536. Nelma Kodama: The Queen of Dirty Money,5.5, (184),1h 34m,Crime
538. Dark World,4.6, (15),2h 15m,Crime
540. The Real Story of January 6: Part 2 - The Long Road Home,6.2, (29),1h 30m,Crime
541. Paarijathaparvam,7.5, (2.3K),2h 13m,Crime
543. The London Underground Killer,4.7, (91),1h 31m,Crime
544. Marine Drive,9.5, (49),1h 45m,Crime
545. Crime Reel,7.5, (141),1h 51m,Crime
547. Dream Lock,8.6, (21),1h 40m,Crime
548. Nietzsche's Umbrella,8.7, (21),1h 26m,Crime
551. Yaa Devi Sarva Bhuteshu,8.7, (8),1h 59m,Crime
552. Break War,2.4, (14),1h 26m,Crime
555. The Housewife and the Hustler 2: The Reckoning,6.5, (44),1h 34m,Crime
557. Koresha,3.0, (63),1h 26m,Crime
560. Vergüenza,6.9, (23),1h 43m,Crime
563. Lipstick,6.3, (27),2h 25m,Crime
564. What Lies Within,5.3, (13),1h 30m,Crime
565. Diari de la meva sextorsió,6.5, (52),1h 4m,Crime
566. Meitantei Conan Bâsasu Kaitô Kiddo,6.2, (155),1h 21m,Crime
567. Grey Games,7.5, (1.1K),2h 1m,Crime
570. Above the Trees,8.2, (11),2h 5m,Crime
571. Landkrimi: Steirergift,6.3, (67),1h 30m,Crime
573. Kenda,8.9, (20),2h 15m,Crime
575. Aranam,7.5, (406),2h 7m,Crime
576. Opportunity,8.9, (90),1h 36m,Crime
579. GATAO: Like Father Like Son,6.8, (67),1h 40m,Crime
580. 4N6,9.7, (61),1h 57m,Crime
583. The Victims,5.9, (82),1h 39m,Crime
585. Vallavan Vaguthadhada,6.5, (56),1h 44m,Crime
586. Salvajes,5.6, (59),1h 30m,Crime
587. SMB-plush presents trick or death,8.8, (16),2h,Crime
588. Who Do You Trust?,3.8, (39),1h 36m,Crime
589. Blue Christmas,5.6, (21),1h 19m,Crime
590. Netru Indha Neram,5.7, (136),2h 20m,Crime
591. Charlotte Link - Ohne Schuld,5.5, (41),1h 29m,Crime
593. Rancor,7.2, (33),1h 23m,Crime
594. Laandhar,4.1, (96),1h 57m,Crime
